Radio Mobile for Windows
Version 11.6
** Left site data **
 Name
 Antenna height (m)
** Right site data **
 Name
 Antenna height (m)
** Link data **
 Frequency (GHz)
 Earth curvature factor
** Path Profile **
 Records: Distance(km) Elevation(m) Color(0-15) Height(m) PathLoss(dB) [ Latitude(deg) Longitude(deg) Xmap Ymap RadioBeamElevation(m) Clearance(m) FirstFresnel(m) Ratio ]
Start
Elfak
25.000
Trupale
6.000
2.440000
1.333316759
0000.6227	0202.1	13	10	000.0	43.333176	021.884949	0375.2	0306.5	0222.8	0020.7	0008.3	0002.49
0000.6260	0202.1	13	10	000.0	43.333189	021.884911	0375.1	0306.6	0222.8	0020.7	0008.3	0002.48
0000.6294	0202.0	13	10	000.0	43.333201	021.884873	0375.1	0306.6	0222.8	0020.8	0008.4	0002.48
0000.6328	0202.0	13	10	000.0	43.333214	021.884835	0375.0	0306.6	0222.7	0020.7	0008.4	0002.47
0000.6361	0202.0	13	10	000.0	43.333227	021.884797	0375.0	0306.7	0222.7	0020.7	0008.4	0002.47
0000.6395	0202.0	13	10	000.0	43.333239	021.884759	0374.9	0306.7	0222.7	0020.7	0008.4	0002.46
0000.6429	0202.0	13	10	000.0	43.333252	021.884722	0374.8	0306.7	0222.7	0020.7	0008.4	0002.45
0000.6462	0202.0	13	10	000.0	43.333265	021.884684	0374.8	0306.7	0222.7	0020.7	0008.5	0002.44
0000.6496	0202.0	13	10	000.0	43.333277	021.884646	0374.7	0306.8	0222.7	0020.7	0008.5	0002.44
0000.6530	0202.0	13	10	000.0	43.333290	021.884608	0374.7	0306.8	0222.6	0020.6	0008.5	0002.43
0000.6563	0202.0	13	10	000.0	43.333303	021.884570	0374.6	0306.8	0222.6	0020.6	0008.5	0002.42
0000.6597	0202.0	13	10	000.0	43.333315	021.884533	0374.5	0306.9	0222.6	0020.6	0008.5	0002.41
0000.6631	0202.0	13	10	000.0	43.333328	021.884495	0374.5	0306.9	0222.6	0020.6	0008.6	0002.41
0000.6664	0202.0	13	10	000.0	43.333341	021.884457	0374.4	0306.9	0222.6	0020.6	0008.6	0002.40
0000.6698	0202.0	13	10	000.0	43.333353	021.884419	0374.4	0306.9	0222.6	0020.6	0008.6	0002.39
0000.6731	0202.0	13	10	000.0	43.333366	021.884381	0374.3	0307.0	0222.6	0020.6	0008.6	0002.38
0000.6765	0202.0	13	10	000.0	43.333379	021.884343	0374.2	0307.0	0222.5	0020.5	0008.6	0002.38
0000.6799	0202.0	13	10	000.0	43.333391	021.884306	0374.2	0307.0	0222.5	0020.5	0008.7	0002.37
0000.6832	0202.0	13	10	000.0	43.333404	021.884268	0374.1	0307.0	0222.5	0020.5	0008.7	0002.36
0000.6866	0202.0	13	10	000.0	43.333417	021.884230	0374.0	0307.1	0222.5	0020.5	0008.7	0002.36
0000.6900	0202.0	13	10	000.0	43.333429	021.884192	0374.0	0307.1	0222.5	0020.5	0008.7	0002.35
0000.6933	0202.1	13	10	000.0	43.333442	021.884154	0373.9	0307.1	0222.5	0020.4	0008.7	0002.33
0000.6967	0202.2	13	10	000.0	43.333455	021.884117	0373.9	0307.2	0222.4	0020.2	0008.8	0002.31
0000.7001	0202.2	13	10	000.0	43.333467	021.884079	0373.8	0307.2	0222.4	0020.2	0008.8	0002.30
0000.7034	0202.3	13	10	000.0	43.333480	021.884041	0373.7	0307.2	0222.4	0020.1	0008.8	0002.29
0000.7068	0202.4	13	10	000.0	43.333493	021.884003	0373.7	0307.2	0222.4	0020.0	0008.8	0002.27
0000.7102	0202.5	13	10	000.0	43.333505	021.883965	0373.6	0307.3	0222.4	0019.9	0008.8	0002.25
0000.7135	0202.6	13	10	000.0	43.333518	021.883927	0373.6	0307.3	0222.4	0019.8	0008.8	0002.23
0000.7169	0202.7	13	10	000.0	43.333531	021.883890	0373.5	0307.3	0222.3	0019.6	0008.9	0002.22
